what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409974985694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409975871158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976141620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1409976206812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1409976207056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1409976207541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976301485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976598041
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409976604915
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409976606930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976646614
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1409976651503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409976654181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976661522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409976686080
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409976772691
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1409976776855
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1409977257224
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409977309983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409977319145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409977466409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409978021792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409978048754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1409978084611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409978271215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409978272349
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1409978272649
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.701.v201204162207,"org.eclipse.jst.ws.axis.creation.ui",1409978273509
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.600.v201204162207,"org.eclipse.jst.ws.axis.consumption.ui",1409978273519
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1409978273550
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1409978273554
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1409978273563
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1409978273570
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1409978273573
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1409978273574
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1409978273576
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1409978273583
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1409978273602
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1409978273603
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1409978273605
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1409978273607
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1409978273629
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1409978273631
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1409978273646
stopped,bundle,com.ibm.jee.was.descriptors.ui,1.3.1.v20121205_2240,"com.ibm.jee.was.descriptors.ui",1409978273685
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.403.v201204162207,"org.eclipse.jst.ws.consumption.ui",1409978273704
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1409978273706
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.604.v201204162207,"org.eclipse.jst.ws.consumption",1409978273709
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1409978273725
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.607.v201103082002,"org.eclipse.wst.ws.explorer",1409978273772
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.403.v201108240515,"org.eclipse.wst.wsdl.ui",1409978273780
stopped,bundle,org.eclipse.wst.ws.ui,1.1.200.v201004211805,"org.eclipse.wst.ws.ui",1409978273782
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.502.v201104071820,"org.eclipse.wst.wsi.ui",1409978273802
stopped,bundle,org.eclipse.wst.wsi,1.0.401.v201104071820,"org.eclipse.wst.wsi",1409978273813
stopped,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1409978273816
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1409978273817
stopped,bundle,com.ibm.jee.was.descriptors,1.2.201.v20121205_2240,"com.ibm.jee.was.descriptors",1409978273817
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1410003968864
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1410003968866
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1410003968867
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1410003968889
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1410003968890
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1410003968891
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1410003968905
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1410003968906
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1410003968907
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1410003968928
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1410003968929
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1410003968930
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1410003968933
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1410003968934
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1410003968942
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1410003968943
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1410003968944
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1410003968945
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1410003968946
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1410003968948
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1410003968949
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1410003968951
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1410003968951
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1410003968952
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1410003968953
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1410003968954
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1410003968955
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1410003968956
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1410003968957
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1410003968958
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1410003968959
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1410003968960
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1410003968961
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1410003968962
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1410003969107
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1410003969109
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1410003969110
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1410003969110
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1410003969111
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1410003969230
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1410003969235
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1410003969236
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1410003969247
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1410003969249
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1410003969250
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1410003969251
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1410003969251
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1410003969274
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1410003969275
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1410003969275
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1410003969277
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1410003969278
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1410003969279
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1410003969280
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1410003969281
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1410003969281
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1410003969282
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1410003969283
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1410003969322
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1410003969323
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1410003969333
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1410003969335
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1410003969336
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1410003969613
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1410003969646
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1410003969647
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1410003969648
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1410003969685
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1410003969686
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1410003969709
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1410003969709
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1410003969709
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1410003969710
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1410003969712
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1410003969713
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1410003969714
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1410003969715
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1410003969727
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1410003969743
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1410003969743
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1410003969744
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1410003969745
started,bundle,com.ibm.team.apt.common,2.3.0.v20110308_0258,"com.ibm.team.apt.common",1410003969767
started,bundle,com.ibm.team.build.ui,2.1.0.v20110308_0258,"com.ibm.team.build.ui",1410003969772
started,bundle,com.ibm.team.collaboration.rcp.core,1.1.0.v20101123_1746,"com.ibm.team.collaboration.rcp.core",1410003969773
started,bundle,com.ibm.team.collaboration.rcp.ui,1.1.0.v20101123_1746,"com.ibm.team.collaboration.rcp.ui",1410003969786
started,bundle,com.ibm.team.filesystem.cli.client,2.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.client",1410003969791
started,bundle,com.ibm.team.filesystem.cli.core,2.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.core",1410003969792
started,bundle,com.ibm.team.filesystem.cli.logging,1.1.0.v20110308_0258,"com.ibm.team.filesystem.cli.logging",1410003969792
started,bundle,com.ibm.team.filesystem.client,2.1.0.v20110308_0258,"com.ibm.team.filesystem.client",1410003969793
started,bundle,com.ibm.team.filesystem.common,2.1.0.v20110308_0258,"com.ibm.team.filesystem.common",1410003969794
started,bundle,com.ibm.team.filesystem.ide.ui,2.1.0.v20110308_0258,"com.ibm.team.filesystem.ide.ui",1410003969852
started,bundle,com.ibm.team.filesystem.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.core",1410003969860
started,bundle,com.ibm.team.filesystem.rcp.ui,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.ui",1410003969860
started,bundle,com.ibm.team.foundation.common,1.1.0.v20101123_1746,"com.ibm.team.foundation.common",1410003969861
started,bundle,com.ibm.team.foundation.rcp.core,1.1.0.v20110301_2311,"com.ibm.team.foundation.rcp.core",1410003969872
started,bundle,com.ibm.team.foundation.rcp.ui,1.1.0.v20101123_1746,"com.ibm.team.foundation.rcp.ui",1410003969873
started,bundle,com.ibm.team.interop.common,2.1.0.v20110308_0258,"com.ibm.team.interop.common",1410003969882
started,bundle,com.ibm.team.javalogging.ui,1.1.0.v20101123_1746,"com.ibm.team.javalogging.ui",1410003969883
started,bundle,com.ibm.team.jface,1.1.0.v20101123_1746,"com.ibm.team.jface",1410003969884
started,bundle,com.ibm.team.log4j.ui,1.1.0.v20101123_1746,"com.ibm.team.log4j.ui",1410003969895
started,bundle,com.ibm.team.metronome,2.1.0.v20110308_0258,"com.ibm.team.metronome",1410003969895
started,bundle,com.ibm.team.process.common,1.2.0.v20110120_1907,"com.ibm.team.process.common",1410003969913
started,bundle,com.ibm.team.process.rcp.ui,1.2.0.v20110301_2311,"com.ibm.team.process.rcp.ui",1410003969915
started,bundle,com.ibm.team.repository.client,1.1.0.v20110119_0113,"com.ibm.team.repository.client",1410003969920
started,bundle,com.ibm.team.repository.common,1.1.0.v20110217_2250,"com.ibm.team.repository.common",1410003969938
started,bundle,com.ibm.team.repository.common.remoteaccess,1.1.0.v20110119_0113,"com.ibm.team.repository.common.remoteaccess",1410003969939
started,bundle,com.ibm.team.repository.common.serialize,1.1.0.v20110209_0130,"com.ibm.team.repository.common.serialize",1410003969940
started,bundle,com.ibm.team.repository.rcp.common,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.common",1410003969941
started,bundle,com.ibm.team.repository.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.core",1410003969949
started,bundle,com.ibm.team.repository.rcp.ui,2.1.0.v20110308_0258,"com.ibm.team.repository.rcp.ui",1410003969959
started,bundle,com.ibm.team.scm.common,2.1.0.v20110308_0258,"com.ibm.team.scm.common",1410003969960
started,bundle,com.ibm.team.workitem.client,2.2.0.v20110308_0258,"com.ibm.team.workitem.client",1410003969961
started,bundle,com.ibm.team.workitem.common,2.3.0.v20110308_0258,"com.ibm.team.workitem.common",1410003969982
started,bundle,com.ibm.team.workitem.rcp.core,2.1.0.v20110308_0258,"com.ibm.team.workitem.rcp.core",1410003969993
started,bundle,com.ibm.team.workitem.rcp.ui,2.2.0.v20110308_0258,"com.ibm.team.workitem.rcp.ui",1410003970005
started,bundle,com.ibm.teamz.fileagent,1.1.0.v20110308_0258,"com.ibm.teamz.fileagent",1410003970006
os,sysinfo,,,"win32",1410003970014
arch,sysinfo,,,"x86",1410003970014
ws,sysinfo,,,"win32",1410003970014
locale,sysinfo,,,"zh_CN",1410003970014
processors,sysinfo,,,"4",1410003970014
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1410003970014
java.runtime.version,sysinfo,,,"1.8.0_11-b12",1410003970014
java.specification.name,sysinfo,,,"Java Platform API Specification",1410003970014
java.specification.vendor,sysinfo,,,"Oracle Corporation",1410003970014
java.specification.version,sysinfo,,,"1.8",1410003970014
java.vendor,sysinfo,,,"Oracle Corporation",1410003970014
java.version,sysinfo,,,"1.8.0_11",1410003970014
java.vm.info,sysinfo,,,"mixed mode",1410003970014
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1410003970014
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1410003970014
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1410003970014
java.vm.specification.version,sysinfo,,,"1.8",1410003970014
java.vm.vendor,sysinfo,,,"Oracle Corporation",1410003970014
java.vm.version,sysinfo,,,"25.11-b03",1410003970014
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1410003970081
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1410003970382
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1410003970399
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1410003970471
started,bundle,com.ibm.ccl.help.preferenceharvester,1.0.5.v20101111_2005,"com.ibm.ccl.help.preferenceharvester",1410003970532
started,bundle,com.ibm.team.feed.ui,1.1.0.v20101123_1746,"com.ibm.team.feed.ui",1410003970548
started,bundle,com.ibm.team.feed.core,1.1.0.v20101123_1746,"com.ibm.team.feed.core",1410003970557
started,bundle,com.ibm.team.filesystem.rcp.ui.workitems,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.ui.workitems",1410003970797
started,bundle,com.ibm.team.fulltext.ide.ui,1.1.0.v20101123_1746,"com.ibm.team.fulltext.ide.ui",1410003970798
started,bundle,com.ibm.team.fulltext.common,1.1.0.v20101123_1746,"com.ibm.team.fulltext.common",1410003971157
started,bundle,com.ibm.team.fulltext.client,1.1.0.v20101123_1746,"com.ibm.team.fulltext.client",1410003971160
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1410003971721
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1410004891765
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1410004894041
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1410004894047
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1410004894111
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1410004894112
started,bundle,com.ibm.jee.was.descriptors.ui,1.3.1.v20121205_2240,"com.ibm.jee.was.descriptors.ui",1410004894271
started,bundle,com.ibm.jee.was.descriptors,1.2.201.v20121205_2240,"com.ibm.jee.was.descriptors",1410004894397
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.201.v201203090500,"org.eclipse.jst.common.project.facet.core",1410004894432
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.302.v201203062233,"org.eclipse.jst.ws.jaxrs.core",1410004894441
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1410004894535
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1410004894548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410004896825
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1410004903416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004905682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004929460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004935263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004949549
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410004949760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1410004949911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004960949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410004963186
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1410004970633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410004981394
