what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824772822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824773608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824774452
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412824779084
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412824795016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412824796699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412824797856
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412824806921
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412824809706
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412824829346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1412824837286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1412824839201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412824840194
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1412824843857
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.eof",1412824849344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412824850322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412824856303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1412824866589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1412824867483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824873730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824875878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824877274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824880236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824881521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824882637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412824887931
